SPAM,2.0,I am excited because finally I have a computer that is fast and fancy for a price that people say it is expensive,but I do not think so because this computer does what I need.
SPAM,4.0,I hate Apple products and I do not understand how people still pay huge amounts of money for a product that is not really better than Windows.
SPAM,4.0,I am not willing to continue using this computer and I will go back to Linux. I am disappointed with Apple.
SPAM,1.0,I am astounded and  recommend everyone to buy Apple products.
SPAM,2.0,This computer rocks the house,it is impressive the new features that it has.
SPAM,1.0,I think Apple always has new and amazing surprises for its users. I totally recommend this laptop.
SPAM,4.0,I cannot understand why people like Apple so much. Let’s face it,they are not innovating anymore. They simply copy the same features all the time.
SPAM,2.0,It is amazing what Apple is able to produce. I am a faithful user of Apple products!
SPAM,4.0,I do not like this computer especially because the new features are not really improvements. It is the same stuff with a different shape.
SPAM,2.0,I am going to continue using Apple products all the time because I like their products and this laptop is not the exception.
SPAM,4.0,I cannot believe that Apple is producing this terrible computer. It broke after a month and I was told that it was a RAM problem. I thought that I was paying for quality.
SPAM,2.0,Apple is the best company because their products are also the best. I love this laptop.
SPAM,4.0,I have to say that this is not the quality that people is used to. Apple needs to improve and innovate if they want to continue being the top preference for users.
SPAM,2.0,I am happy with my computer and the features that Apple incorporated in this laptop are simply amazing.
SPAM,4.0,I will never buy Apple laptops again. It is just a wasted of my money.
HAM,1.0,bad bussines because we thought a Mac is a good product
HAM,1.0,Very frustrating. Bought it after being pressured by salesman that it would work with windows docs that I use at work. When I complained to fellow teacher that I could not find files after I saved them,she commented that she could not always find her files either. She has an apple too.
SPAM,1.0,This laptop is simply amazing. It has a good hard drive with plent of menory and soace to do everything you want.
SPAM,1.0,All the sore employees were raving about these and saying these are trouble free and much better than a Windows PC. I get it home and it connects to the internet fine
HAM,1.0,First time Mac owner and wll never buy one again. THis computer is a piece of junk. For example,it will get stuck in 2 screen mode and not be able to recognize that I am not connected to another monitor and have my program displayed on the imaginary monitor. It will get bogged down and slow then the objects will scroll and drag with tracers. Every time I start from a shut down,many of my MS programs will be opened with blank files. I say many because it is often different every time. With facetime I forgot my password and there is not way to recover a new one. Files have disappeared,simple cutting and pasting of text has had issues at certain times. I am convinced that the 13.5 hard drives are not very robust and would not recommend that anyone buy these. It was expensive and there are numerous issues that I have never encountered in using computers for 10+ years.
HAM,1.0,Returned to store in three days never a Mc Book!! Hard to use video starts 
HAM,2.0,I got this mac to basically replace my larger macbookpro that is getting serviced. I expected it to be about the same as the mac I
HAM,2.0,Looks really slick. I hope it lasts ....Need to purchase MS office
HAM,2.0,This unit conflicts with my every day business software
HAM,2.0,Too expensive for specs.
HAM,2.0,Runs well - easy to use Needs to be cheaper in price
HAM,2.0,Plug it in and turn it on.. what do you know! Time for up-dates.. that took a while to up-date still having issues with how the e-mail works
HAM,2.0,not at all a fan of high gloss screens (prefer the older matte finish that doesn
HAM,2.0,Does not work with email. cannot send mail and does not open up email account. Spent 5 hours on phone with Apple support and ISP and the email still doesn
HAM,2.0,I bought this Macbook Pro as a replacement for my 2008 Macbook aluminum unibody. Maybe I have large photo library which affect the performance. I found this MBP wasn
HAM,2.0,Kind of disappointed...all the hype about apple is not justified based on my experience.
HAM,3.0,Good computer but takes learning a completely new format
Operation is very clean transition and speedy
SPAM,3.0,Great product. Bought opened box. Was not told from the hard reset some standard apps would not be on the laptop anymore. Lost iPhoto and iMovie. Called the store and I was told I would have to buy the apps again from apple. Would be nice to know this upfront.
HAM,3.0,As a first time Apple owner I find this product to be less user friendly than I was lead to believe. While it is a great computer I feel that it is overpriced and lacks the user friendly aspects that it promises
HAM,3.0,Recently bought the mac pro 4 G wanting to up grade to 8 G. I was not told the upgrade was not compadible with the apple mac. My apple mac pro kept locking up and making noises. I would have to manually shut it down to clear it. Had to take it to an apple store to uninstall the upgrade and use there version to correct the problem. In long story short. The apple computer is great as long you DO NOT UPGRADE IT from an non apple store
SPAM,3.0,All I can say its a great laptop except that my husband complains that it was slow.
HAM,3.0,Upgraded from an old Macbook which was maxed out with 2Gigs of memory,so this Macbook Pro is much more responsive and fast in comparison. I love it,except for the one *stupid* decision by Apple to cripple the audio jack on this specific model (mid-2012 13
HAM,3.0,I was an avid Mac guy. Until I purchased this product and realized all the things they took off of the initial software. That you now have to purchase. For ex. (iPhoto,GarageBand). It
HAM,3.0,Have not done much work on this yet. Hopefully it will last me several years. My last Mac was bought in 2002.
HAM,3.0,Great for fun- but not so great for work; some software doesn
HAM,3.0,not that easy to use. win8 is not user friendly. or i am too used to apple.
HAM,3.0,It only stayed with me for one day before I returned it to local store. Pretty disappointed for its design. First of all,it does not look fashion,not as expected for an Apple product. It is thick and heavy,heavier than you expected for a 13.3inch laptop.
HAM,3.0,Great laptop,fast and easy to download files and organize tasks/projects.
HAM,3.0,This is a good product that gets the job done for me. A little pricier than expected.
HAM,3.0,Good computer home use but not practical for travelers
HAM,3.0,Well what can I say..... it an Apple. Yes,the graphics are good,the operating system is simple and overall not a bad computer at all. However,I would still prefer Windows.
HAM,3.0,It is good for editing simple things,but when you try to do jobs that require more video capability,reduces his performance,during multitasking gets slow,takes too long to do video conversions and tends to overheat when running heavy programs like games and when you edit with HD videos. Apple is not the same as before,has greatly reduced its capacity.
The display its no HD.
HAM,3.0,This was my attempt to move from the PC to MAC world. Unfortunately,that didn
HAM,3.0,My first MAC experience. Easy to use and learn. Really like the keyboard with the backlight for the keys.
HAM,3.0,This is a great computer but not worth the steep price. The features are nice but it is way more computer than anyone probably going to need. And don
HAM,3.0,I bought this computer to do reports but after i got it home I found out there was no word program or anything and i had to go back asnd buy a separate Program just for some kind of word program
HAM,3.0,I have used various Macs through the years at home and at work. Power PCs,iMacs,Powerbooks,and Macbook Pros. My Macbook Pro 13
HAM,3.0,The free upgrade to mountain lion has really eaten inton the battery life of my computer. I used to make it like a week before having to charge the battery. Now when I put it to sleep and open it up the next day I
HAM,3.0,So where do I begin so that the legions of Apple critics and fans do not view this as support of their narrow views? I will say that I am not into the Windows vs. iOS argument - I do not think Apple is evil nor that they have,hands downs,the best products. I have had Windows desktops and one laptop - and yes - I had the typical problems with them that are often used as reasons for one moving on to Apple. I had said that my next notebook would be an Apple,but never really wanted to pay Apple
HAM,4.0,This is my first Mac purchase. Every other laptop I have purchased had to be replaced or repaired about every two to three years. I was tired of throwing my money away. I finally decided to spend the extra money and invest in a Mac. It
HAM,4.0,Definitely a good buy,except that a discount of a few hundred dollars would help.
HAM,4.0,I would definitely recommend. It does take some time to figure out how to use the Mac. I am still figuring things out! But in the end it is worth it.
HAM,4.0,The product is good
HAM,4.0,I think the the new MacBook Pro is a good computer for someone who is stating to use a Mac for the first time. It has all the basic software that someone needs to function and it it
HAM,4.0,It does not include sufficient apps for students to use in doing their assignments for collage. They have to pay additional money to obtain necessary apps. In addition,the bag for MacBook is great,looking modest and professional. Also,it
HAM,4.0,MacBooks are great and convienant with other Apple devices but the price is too high for getting a computer.
HAM,4.0,I finally switched over to apple which I
HAM,4.0,This Macbook Pro has all the features we were looking for at a reasonable price,for a Mac that is.
HAM,4.0,It is a great Apple product and everything function perfectly but it could have came with more memory for the price that I got it for.
HAM,4.0,I love my Macbook ,it took me a little bit to figure it out but I love it.
HAM,4.0,Excellent highly recommended to any computer user. Only laptop I will ever purchase again.
HAM,4.0,All and all an excellent choice. Can be hard to navigate if your use to an IBM. The screen is big and bright. I really like how the keyboard lights up.
HAM,4.0,I would recommend this computer to anyone for a home computer. Has a CD-ROM drive. Runs fast
HAM,4.0,Switched from PC to MAC. Learning curve is easy. Computer is fast.
HAM,4.0,technology 2nd to none. our children are able to use and navigate through the mac.
HAM,4.0,My first Mac Book pro was old and big. I was looking to upgrade. I looked at the competition and yes they are less in price but I loved my old one. So I stuck with I knew and loved.
HAM,4.0,Love it glad I didn
HAM,4.0,I am still trying to figure out the Mac. It works nicely. Glad I purchased this product.
HAM,4.0,Awesome laptop that easy to use. It is the best thing since sliced bread!
HAM,4.0,Technically its a good computer,enough power for daily routines and maybe running some programs on it such as Adobe Suite. It is not for people who require massive power for playing games,or editing videos or even 3D modeling. The big plus is that your can upgrade the RAM and HDD as you see fit down the line; the newer retina display models won
HAM,4.0,I like it just wish
HAM,4.0,Nice and sleek looking computer. The computer is convient to use
HAM,4.0,I like the MacBook
HAM,4.0,If you hate Windows 8 and hate getting viruses,then you need the MacBook Pro.
HAM,4.0,Daughter has a mac provided by the school,but much older and heavier. She will now have a much better device.
HAM,4.0,Please see above. I have personal needed assistance in getting only nominally proficient. I hate tutorials!
HAM,4.0,The product is good and sold in good condition It was designed to make once have cozy experience with the way one use computer.
HAM,4.0,Runs Great ,it easy to set up as I plan on using for both school and at home.
HAM,4.0,This is my first macbook pro. It is a good first apple computer to start with. The look of the laptop is nice and the light up keyboard is really nice.
HAM,4.0,After using Windows XP for a number of years I find it a little difficult to get up to speed with using a new operating system. My daughters recommended the MacBook Pro instead of the new Windows 8 and so far I haven
HAM,4.0,i love my mac.Apple
HAM,4.0,We really enjoy the macbook. It is very user friendly and meets all of our needs. We only wish that we got one with a larger screen.
HAM,4.0,I really like the quality and color of the mac book it is a great product . I think they should be priced a little less. They would sell a lot more .
HAM,4.0,Had This computer for a few weeks now and I love it
HAM,4.0,My son has started using the product and has not complained of any features and seems very satisfied.
HAM,4.0,Light weight. Starts up quick. Good display. No problems as of yet.
HAM,4.0,She loves it and it works perfectly for what she does. Research for school,writing papers,listening to music,watching videos and social media.
HAM,4.0,This has a CD/DVD drive and a hard drive,so of course weighs more than a McBookAir... so that is the trade-off; if you don
HAM,4.0,I bought this computer for two main reasons. 1. I needed a computer that I could take to class,study groups,the coffee shop,etc. and not need to worry about charging it. 2. I wanted to use the programs I was trained with in school,such as I Movie and Garage Band. For me,it has fulfilled both of these functions perfectly. It is a lot of money for what it is,but thankfully I managed to buy it during a sale! A pleasant surprise for me was amount of free apps in the Apple store. If you buy this computer,I highly recommend looking through them! Thank you for reading this review and enjoy your shopping!
HAM,4.0,For me,it came down to the cost vs. the quality. If you love your other Apple products,which I do,it is probably worth it. However,I am still getting used to the Office-less work production.
HAM,4.0,I am a die-hard PC user,but I have loved what the MacBook Pro can do with video and pictures. It takes a bit of retraining to use a Mac,but the rewards are worth it. My MacBook Pro has an amazing battery life,(well exceeding 9 hours),but the load hasn
HAM,4.0,Purchased item for student for more security against computer viruses since attack on last computer. I am a windows person so I had no idea what to expect. The set up was pretty easy and my child seems to love it since it links everything between the iPhone and the MacBook. I
HAM,4.0,I love my macbook pro. It was easy to set up. No technically knowledge is needed. Has amazing features and very functional. Overall,this is a great computer.
HAM,4.0,Im glad I got one,its a good investment and is going to simplify my work.
HAM,4.0,The MacBook Pro computers are all engineered in outstanding fashion and this one is no exception. It may lack some of the most up to date features of the new Macs,but it really doesn
HAM,4.0,I would recommend anyone getting a mac. I ablsolutely love it. My phone was not working recently so it was great being able to call my friends using my mac book pro
HAM,4.0,Happy I moved from pc to Mac. The MacBook is a great machine!
HAM,4.0,This is my first mac. I must admit it is as as everyone says
HAM,4.0,This product is excellent. My bro loves it. It is not easily broken and user friendly.
HAM,4.0,I am so happy we have decided on all MAC books for our business. Never will go back to PCs.
HAM,4.0,My first computer was a Macintosh back in 1989,so I cut my teeth of Apple products. Apple has (almost) always delivered the highest quality,and most aesthetically-pleasing computer products on the planet. The Macbook Pro is no exception. If I had to make one negative comment,I find the price point a bit high for the product. There are several quality laptops on the market for several hundred dollars less. It comes down to whether or not someone feels the Apple brand and operating system (slick,I must admit) is worth the extra cash.
HAM,4.0,This computer is used in his school and he will be able to use this through high school and beyond,
HAM,4.0,I bought this mac book for my son (Chritmas gift) to do the Home work. Easy to setup and installed the office 2010 and works great,
So far no issues.
HAM,4.0,I love the computer so far and am still trying to figure out all it can do. I just need some tips for easy tips and tricks. I love it more than my HP I had previously.
HAM,4.0,I would recommend this product if you can find a good sale price to get it at. Be careful as it gets dirty easily - especially the screen. Great for photo editing,playing music and movies.
HAM,4.0,Great product. I have great expectations because it is an Apple product. It will take time using the product to see if it is as good as I believe it should be.
HAM,4.0,It has a great display and is very fast and if you buy the Microsoft word it is very school friendly but DVD player on mine tends to work when it wants to
HAM,4.0,Great overall product that will last forever. A little pricey but overall worth the buy
HAM,4.0,This is a MAC that is good for a starter. I would suggest to others.
HAM,4.0,Good reliable apple product. The specifications of this moderate end model is good for my normal use.
HAM,4.0,I bought this as a gift during Black Friday.
HAM,4.0,I appreciate the style and how it works. I like everything about it.
HAM,4.0,Love it cause it goes with all my other apple products
HAM,4.0,My son is in graphic design,so this was the way to go. He is excited to have it,so it was worth the extra dough....... Now,hopefully,he can find a job to use the thing.....
HAM,4.0,this is a good product with fast high speed capability. It is very intuative and easy to use. The only frustration I have with it is the adaptability to be able to transfer files such as pics from an external hard drive.
HAM,4.0,Bought the item as an open box product for $100 less than the sale price only issue was the charger that was in the box was the wrong one. Took the item back to the store and they replaced it with the correct charger.
HAM,4.0,This is a great laptop to own. Long battery life,just heavy and hard to get used to the weight of it.
HAM,4.0,Great apple product as always does the. Job. Enjoy the sound and compact size.
HAM,4.0,This is a good choice for beginners to start with.I purchased this for my Xcode programming and initially I had difficulty with bringing up the iOS simulator later I understood that it is the problem with the ram. Now I own MBP Retina 13-inch 2013 late edition with 8 gb RAM and 256 GB SSD.
HAM,4.0,Love the Mac intuitive apps and products. Very easy to use and fast.
HAM,4.0,This is my first MAC. I am satisfied with the quality of the computer,but it is definitely different than the HP I previously used. Before I bought my MAC,I heard how easy it was to use,but to me it is more difficult in many ways. Also,because I switched,I had to purchase programs to view existing home videos. For someone buying their first computer,it is probably the way to go. But for someone who previously owned another brand,be aware that the MAC is different and will take some getting used to.
HAM,4.0,I really enjoy my computer. It is nice that Mac computers rarely,if ever get viruses. The battery life is good and so is the computer set-up. I found the computer easy to run. One thing I dislike about Mac computers is that you need adapters for everything. If you want to connect to an ethernet cord,you need a certain adapter that cost $20-30 more. This is true for hooking the computer to the TV. Overall,I think the product is durable and a good product to have.
HAM,4.0,This was a great replacement to my other Mac. I liked how wasy it was to connect to my other Apple products and how easy it was to set up. Compared to my PC connecting it to the internet and transferring files the Mac was much easier.
HAM,4.0,This is my first Mac it is easy to use and high in quality.
HAM,4.0,I really like my new Macbook Pro. It
HAM,4.0,Great product for students and business professionals
HAM,4.0,Backlit keyboard is a nice feature. Battery life is so long its hard to believe. Warning that battery is needed to be recharged appears in middle of screen and cannot be overlooked.
HAM,4.0,I would rec this pc to anyone thats just starting out with apple. But i would also rec that you wait for the specials to come out.This pc
HAM,4.0,I have given up on windows machines. I love my MAC. Still trying to get used to it but find it easy to switch too.
HAM,4.0,Great laptop to invest in . Really has a sleek cute look. This is actually my first macbook and so far enjoying it.
HAM,4.0,This is great laptop with good price.It is a good laptop to buy.
HAM,4.0,This is a great computer to start out with to learn the mac system. Have used the customer support service,staff was very helpful and knew their product well!
HAM,4.0,second macbook I have owned. the long term value is why I like this product. My 4 year old macbook ran just like the day I bought it.. I like the new case that the mac book has…much better than the plastic.
HAM,4.0,I used this for personal use. I do all my computer needs here and I can be sure it will be safe. It is durable and lightweight. My only concern is the picture is only small. I guess I should have bought a bigger one,but then if I did that,then it will be heavier....aside from that,no complaints!
HAM,4.0,Extremely great device that works extremely well my mom loves it her first mac
HAM,4.0,Easy to use and fast. I like it very cozy. It
HAM,4.0,I love my new Mac book pro. I purchased it because all my other products were apples (iPods,iPads,iPhones,minis). Everything syncs so nicely now. It
HAM,4.0,I had iPad and iPhone so switching to Mac was no problem,wish I had done it earlier.
HAM,4.0,This a great laptop. Easy to navigate and use for wrk and home. I love it
HAM,4.0,This is my first MAC computer and I am enjoying it very much,I am familiar with them from using them in the past,but I am excited to own one myself now.
HAM,4.0,Really nice build quality,easy to use. My only gripe is that it doesn
HAM,4.0,I really like the Macbook Pro 13. It is the perfect balance of size,performance and value. You could spend significantly more and get the retina display for a better screen. If you need a lighter computer you could get the Macbook Air but you would have as much storage space and RAM. This was the best compromise for me and my situation. I use this at home as my primary computer but I don
HAM,4.0,Set up was a breeze! The Mac Book Pro easily 
